tweet_id,created_at,text,response_text
2809652,2017-09-28 03:27:55+00:00,@AmericanAir That would be awesome! I'm sitting here waiting in the room for an on time arrival 😉,@617365 @AmericanAir Can @AmericanAir fly some to my house for my birthday coming up??? Pretty please?
2809654,2017-09-28 04:20:55+00:00,@617365 @AmericanAir Can @AmericanAir fly some to my house for my birthday coming up??? Pretty please?,@617365 @AmericanAir Hey @AmericanAir you never got back to me on this.
201560,2017-09-28 18:19:53+00:00,"@AmericanAir Am I waiting to hear from someone at AA via email or just hope that it's actually be ""processed"" like I was told every time I called?",@AmericanAir Any update? It's been over a week and still haven't heard anything... Now going on 3 months that I've been dealing with this!
178866,2017-09-28 22:25:29+00:00,@AmericanAir Average price of ticket out: $2500 one way.,@172677 We've capped our fares for nonstop flights at $99 for Puerto Rico through the 8th of Oct. Book travel here: https://t.co/iJWiiSmxCO
239937,2017-09-29 10:59:14+00:00,"@AmericanAir My mother, aged 92, took AA126 from HK thro Dallas to Canada in August.  AA flight delayed and didn't provide any care! Bad AA!",@172991 We love providing great service and are always striving for an on-time departure. We'd love to see your mother again to turn it around.
1133961,2017-09-29 11:52:00+00:00,@AmericanAir Thanks again for another late missed flight.  Least it's consistent,@AmericanAir And the next time I fly A.A. (today) it happens again.
239929,2017-09-29 16:00:28+00:00,"@AmericanAir Are you numb and non-sensitive to our sufferings ? ""love providing great service""--you are claiming that you did great services ?!",@172991 We'd like to hear more details. Please follow and DM your mothers flight info.
656030,2017-09-29 17:12:43+00:00,"On my mind: Are there any airports in 🇺🇸 w/fitness facility? If an airport had one, would you use it? Is this an impractical idea? Thoughts? https://t.co/YgSNCm22gf",@217449 @AmericanAir @1079 @276061 @276062 @276063 @30003 @189054 @276064 @30004 @276065 Of course the non-shower guy after a workout getting on a plane could be a real downer...
230030,2017-09-29 23:23:23+00:00,@AmericanAir how is the clean up from Irma going? It's been 3 weeks and we still don't have our bags!!,"@170809 We want to reunite you with your bags quickly, Andrew. Have you filed a claim with our Baggage team?"
418146,2017-09-29 23:23:26+00:00,Thanks @AmericanAir for making this the best father daughter trip ever!  #bestcrewever #customerforlife https://t.co/zDEogmqVUy,"@214766 Wow, that's a future pilot in the making and we're honored to be part of it. Please DM your record locator. #AATeam"
656029,2017-09-30 05:10:13+00:00,@217449 @AmericanAir @1079 @276061 @276062 @276063 @30003 @189054 @276064 @30004 @276065 Of course the non-shower guy after a workout getting on a plane could be a real downer...,@276060 @AmericanAir @1079 @276061 @276062 @276063 @30003 @189054 @276064 @30004 @276065 +1 ;) https://t.co/TGF9UqvB3z
368425,2017-09-30 18:03:39+00:00,@VirginAmerica So missing my @VirginAmerica exp. iI am on an @AmericanAir  flight that is stuck in the 20th century!,@203296 We're updating our fleet daily and on track to have the youngest in the industry by 2018. Take a look here: https://t.co/Cqtk8kHZip
243087,2017-09-30 20:27:21+00:00,@AmericanAir can someone contact me YOU HAVE NO FLIGHTS!!!! WHATS UP? YOUR LYING TO US!! @134046,@173725 Please reach out to our Reservations team for assistance with new bookings: https://t.co/Y3rvFiW5bQ
243084,2017-09-30 22:57:52+00:00,@AmericanAir I did there is nothing until the 19!!!!!!!,"@173725 Many of our flights are full with people trying to leave, or go to help with relief efforts. We're sorry for the inconvenience."
830138,2017-10-01 15:31:21+00:00,"@AmericanAir If you're going to have planes in service for a 4+ hour flight with no ac outlets or usb ports for charging, maybe you should alert passengers before boarding. You are better than this.","@317670 Our fleet is constantly being updated, and we have exciting things coming. Keep an eye out!"
830118,2017-10-01 16:17:13+00:00,"@AmericanAir Not commenting on the fleet but your process for communicating with passengers. Since virtually ALL your coast to coast flights offer inflight video, and ample opportunities to charge via ac or usb, you can expect passengers to consider this the norm and board expecting this.","@317670 We always want you to know what's on board and if you follow this link, that info's available: https://t.co/O6Fdx4Pk6T"
303477,2017-10-01 17:55:58+00:00,@AmericanAir gotta up your game here... #flyingsucks,"@188446 We're sorry for the delay, what's your flight number?"
752344,2017-10-01 18:14:25+00:00,"Just watched @AmericanAir lose 2 customers (including myself) due to inflexible, outdated policies. #Delta","@299811 We'd much rather continue sharing the skies with you, what's going on and how can we help?"
201726,2017-10-01 21:11:24+00:00,PDBs tonight on @AmericanAir a great way to start the week. Can we keep it going for the rest of my (and your!) flights?,@163646 @AmericanAir Got mine today 👌🏻 But have you seen the main cabin snack list lately? It’s no longer multiple rotated choices. It’s always just Pringles now
205392,2017-10-01 23:02:26+00:00,@AmericanAir Are you still flying the mad dogs on the RIC-DFW route. If not what are you replace the route with?,@164668 We can't wait to see you on board. We're showing some of our flights that are operating in November are 738 and AB319.
2128829,2017-10-02 04:26:42+00:00,Time waster: @AmericanAir your ground crews are never ready for early arrival flights. #waiting #ontheramp #LAX,@AmericanAir Yet another delay at LAX arrival for @AmericanAir
298402,2017-10-02 11:15:37+00:00,Unfortunately this delay is not acceptable. Flight @AmericanAir #AA4279. You have changed time three times on Monday morning.,"@187102 Our apologies for the late start, we'll get you up and on your way as quickly as we can!"
299197,2017-10-02 12:05:34+00:00,@AmericanAir taught me a lesson today to check the gate after passing security at #DFW - cuz they CHANGED it ! I had to walk all way back.,@178129 We always want to notify our customers via our app when there are gate changes. Please sign up with us at: https://t.co/h88H9iXqqT
299195,2017-10-02 12:16:48+00:00,@AmericanAir Not this time as I was using the App,"@178129 The app is great and it provides updated flight info too. You can always double check with us, we're here 24/7."
299193,2017-10-02 12:33:55+00:00,"@AmericanAir @178129 The app is not always accurate or updated in timely manner.  It is a useful tool, the ground crew know more than the app!",@187319 @AmericanAir Ground crew messed up this time on another issue yday for the baggage claim - so AA sucks both ways
818165,2017-10-02 15:08:57+00:00,@AmericanAir cuándo van a dar respuesta por los reclamos efectuados por el vuelo 931 MIA - EZE del 26/09?,@314875 Customer Relations has received your concerns and will be in touch with you directly!
752341,2017-10-02 18:00:58+00:00,@AmericanAir Feel free to DM me for details,"@299811 We're following you, Gilbert. Share more info with us via DM."
269736,2017-10-02 18:17:39+00:00,"@180336 @180336 will @AmericanAir , @Delta @SouthwestAir @JetBlue @158219 step in &amp; help? Puerto Rico needs them. A cruise ship did, its time!","@536671 Please know we are working closely with airport authorities, local authorities, and local employees, to determine the best way to get... 1/2"
283281,2017-10-02 18:44:03+00:00,My AA108 flight from LAX to LHR  on the 10/09/17 had the smoothest landing I've ever experienced in my 23 years. Kudos to the pilots ✈,@AmericanAir
200556,2017-10-02 19:06:38+00:00,After years of almost exclusively flying #JetBlue I might just never fly them again. I can't believe I feel for that lie 😡😡😡,@163324 I'll miss my connection. JetBlue delays have been unreal over the last six months. I've flown JetBlue for years but this may be my last.
706784,2017-10-02 20:15:31+00:00,@AmericanAir this is really helpful as I'm waiting in line for my flight trying to pull up my boarding pass https://t.co/VEIhflR3dX,@288981 We're sorry for the mobile website issues. Are you also having trouble using the app?
2050523,2017-10-02 22:25:35+00:00,@AmericanAir thanks so much for letting AA employees ship cargo to SJU for free. Is it possible to extend that wonderful opportunity to STT?,@606389 It's an honor and a sense of responsibility doing so. We're not able to guarantee that but keep checking in case there's a change.
748094,2017-10-02 23:37:55+00:00,@AmericanAir do you offer no more service and smart stuff at sfo?why else might I to discuss about my included luggage for long-haul #fail,"@298831 We're not sure what you mean, Tobias. How can we assist you?"
2053986,2017-10-03 01:02:12+00:00,Anyone know when @AmericanAir made it so difficult to upgrade w/ miles?? Not sure what these miles are good for anymore...,"@607472 We know how much you love those upgrades, Lauren. Space can fill up quickly but you can always ask to be waitlisted in case it opens up."
192390,2017-10-03 01:16:34+00:00,@12839 Moreover the agent at the door was so rude. Your agents dont even know how to treat passangers and were really rude.,@AmericanAir wanna know why I was asked to pay while passangers in the same boarding group 9 were not asked.Was it because I dont live in US
192389,2017-10-03 01:18:12+00:00,@AmericanAir wanna know why I was asked to pay while passangers in the same boarding group 9 were not asked.Was it because I dont live in US,@161192 It sounds like you purchased a Basic Economy ticket and our gate reader makes us aware. Here's more info: https://t.co/MKvFFVWJdz
785958,2017-10-03 03:38:33+00:00,My mother 84 years &amp; me need to fly from PR to FL because María can you help us? @AmericanAir @JetBlue @126403 @Delta @SouthwestAir. TY,@307500 We're trying our best to help get people out of Puerto Rico. Please contact our Reservations team at 800-433-7300 for the earliest flight.
267268,2017-10-03 04:07:32+00:00,Hey @AmericanAir you need to work with your baggage guys I have a snapped off wheel and missing zippers and crushed items from 1 trip. https://t.co/mx3e0DvXNH,@179707 That doesn't look good and we're sorry for the inconvenience. Our baggage team will need to assess the damage with 24 hours.
2050521,2017-10-03 12:47:04+00:00,@AmericanAir I've been hearing of people getting charged for over weight baggage going in to STT. Is there any way to waive that temporarily or refund?,"@606389 Lizzie, our baggage policy hasn't been updated at the time. We are assisting our customers for more info look at: https://t.co/LS0P7pFEyZ"
240498,2017-10-03 12:48:22+00:00,@AmericanAir  flying tomorrow morning DFW-PHL then only 50 minute conenction time to YUL.. is it enough time? AA 1695 and AA4735,"@173122 Yes, the minimum connect time limit at PHL is 40 minutes."
185708,2017-10-03 13:46:35+00:00,I have high hopes my bag will make all four of my #AmericanAirlines flights and meet me in Madrid. Will keep you posted. https://t.co/7fKwBtyvP7,"Sadly @AmericanAir failed me. Bag didn't get past ORD. And landing in Madrid 12+hours later, they didn't proactively let me know https://t.co/2A5lu6Ne4V"
219702,2017-10-03 13:48:58+00:00,Why does a plane board from front to back @AmericanAir? #easytofix #badux,@168379 We want to board our customers the fastest way we can to ensure an on time departure: https://t.co/ro6Ga4r4c4
855898,2017-10-03 15:19:20+00:00,"@AmericanAir Trying to access https://t.co/IzlzooKBKq, I get an Access Denied message","@323257 Please try clearing your cache, and opening the website in a new browser."
