tweet_id,created_at,text,response_tweet_id,in_response_to_tweet_id,possible_thread_fragment,possible_multi_intent
240492,2017-10-03 18:38:10+00:00,@AmericanAir do you see any DFW-YUL direct flights for tomorrow?,240491,240493.0,True,False
262919,2017-10-03 18:51:06+00:00,"@AmericanAir we need new regulations for traveling with instruments, they should have some priority and exception @135450",262917,,True,False
240490,2017-10-03 18:51:26+00:00,@AmericanAir What would those fees be? I'm just worried about the connection.... anything AA can do for me? I am traveling a lot with them,240489,240491.0,True,False
240488,2017-10-03 18:56:57+00:00,@AmericanAir alright i trust it will be ok....,240486,240489.0,True,False
192385,2017-10-03 19:28:57+00:00,@AmericanAir and she agreed with me that I should ahve not been charged for this,192384,192386.0,True,False
262918,2017-10-03 19:34:55+00:00,@AmericanAir I've spoken to 3 other musicians who just today made the same mistake and had to bargain with your gate technicians to not pay $50 a bag,262920,262917.0,True,False
198252,2017-10-03 20:13:20+00:00,"Hey @AmericanAir maybe you could tell people during the 2 hour delay that their roller bag will need to be checked, or during reservation???",198251,,False,False
210685,2017-10-03 20:49:24+00:00,@AmericanAir I left JFK with a laptop. I arrived to Charlotte without one. And I had to pay $35 at the gate for my carry on to be checked.,210684,,True,False
180181,2017-10-03 21:10:21+00:00,"@AmericanAir Complete fail! First SJC flight delayed 6 hrs. Would miss connection. Rebooked flight, now delayed hour. Will miss connection!!",180180,,True,False
264086,2017-10-03 21:19:29+00:00,"@AmericanAir baffled how the airline industry acts like it's '72, takes things away from customers, then gives them nothing in return #SVC",264084,,True,False
192383,2017-10-03 22:29:37+00:00,@AmericanAir It was within dimensions That's why other AA agent confirmed that it should not have been charged,192382,192384.0,True,False
239312,2017-10-03 22:40:48+00:00,@AmericanAir pilot just said we are “waiting for a mechanic to come and ‘tighten down’ a few screws.” Not sure if 😂 or 😳 ... @151271,239311,,True,False
239310,2017-10-03 23:03:38+00:00,@AmericanAir Still waiting for that mechanic ... pilot said they skipped our work order ...,239309,239311.0,True,False
210625,2017-10-03 23:08:30+00:00,@AmericanAir First you xnl 5761 now Im on 2286 w/ 2hr delays How bout some compensation for enduring this circus act?,210624,,True,False
239309,2017-10-03 23:14:35+00:00,@AmericanAir Alright ... here we go!,239308,239310.0,True,False
642264,2017-10-04 00:01:49+00:00,3 days....THREE DAYS and my luggage still lost. Nobody says where is my luggage. Is that a joke @VirginAmerica @AmericanAir @272440 ??,642263,,False,True
238425,2017-10-04 00:44:25+00:00,@AmericanAir charges their patrons to change their flights every time an airport closes #stcroix,238423,,True,False
181938,2017-10-04 00:48:01+00:00,I really hope @AmericanAir will comp the passengers on flight AA 275 from MIA to LAX for a delay on cargo’s fault. #delay,181937,,False,False
242492,2017-10-04 00:52:02+00:00,Hey @AmericanAir I hope you help get a small generator to Turks #HurricaneRelief https://t.co/WXFogg2skT,242490,,False,False
180773,2017-10-04 00:54:04+00:00,@AmericanAir I love how I spend $1k for a flight and for my international leg the headphone jack doesn’t work.  Really awesome.,180772,,True,False
239307,2017-10-04 01:47:33+00:00,@AmericanAir He did! Zoom! Zoom! Zoom!,239305,239308.0,True,False
296519,2017-10-04 02:12:44+00:00,We need the support of @AmericanAir to fly relief donatiins to #PuertoRico and they want to charge for bags! @186627 @14802,296518,,False,False
242491,2017-10-04 02:37:07+00:00,@AmericanAir @173601 Willing to pay overweight charge. Weight is 103 and will pay additional charge. Just need to get this on flight 10/5.,242493,242490.0,True,False
210835,2017-10-04 02:44:47+00:00,@AmericanAir your service today in DFW is subpar. #epicfail #notjustweathereither,210834,,True,False
180197,2017-10-04 02:45:05+00:00,"@AmericanAir  U really suck, wow...and still waiting....🕸💀🕸 https://t.co/EJK7fkS0Db",180196,,True,False
180185,2017-10-04 02:48:28+00:00,"@AmericanAir UR Skywest airline affiliation is a joke.#3180 ORD-CAK, delay delay delay! Old plane no air, Kate into CAK now no rental car! No happy!!",180184,,True,False
180195,2017-10-04 02:50:56+00:00,"@AmericanAir We where deplaned/malfunction, but hey blame it on the rain 🤥",180194,180196.0,True,False
180183,2017-10-04 02:54:35+00:00,"@AmericanAir That’s wonderful but it’s too late to be happy, ORDis a hub, seriously no other planes available?? This plane is old, not remarked, old paint seats and bad ac. Wonder why I’m not happy??",180182,180184.0,True,False
180189,2017-10-04 02:55:48+00:00,.@AmericanAir Thanks #AmericanAirlines. I feel VERY safe. #wow #howisthisok https://t.co/tNX2vWUJW1,180186,,False,False
180764,2017-10-04 03:01:48+00:00,Here you go @AmericanAir - Proof of my flight starting to Taxi with Doors #Disarmed  https://t.co/ZGCUzYspCm I'm already in contact via DM.,180763,,False,False
180179,2017-10-04 03:03:00+00:00,@AmericanAir Sorry but expecting a 745 am flight out of San Jose and now landing @4254 am at DCA is unacceptable.,180178,180180.0,True,False
180169,2017-10-04 03:03:56+00:00,@AmericanAir there should really be an option on this screen for award travel/redeem miles to streamline bkng this type of ticket from app https://t.co/cWvYIxkxPG,180167,,True,False
180166,2017-10-04 03:05:03+00:00,Two flights on @AmericanAir and two non-working APU's why?,180165,,False,False
180769,2017-10-04 03:08:23+00:00,@AmericanAir I did let a crew member know. All I got was a pair of your crappy headphones that also didn’t work in the jack that was damaged. No sound.,180767,180772.0,True,True
180175,2017-10-04 03:11:48+00:00,@AmericanAir I'm landing at the remote terminal for 5,180173,180177.0,True,False
180766,2017-10-04 03:16:53+00:00,I am loyal to @AmericanAir &amp; super elite but been w/ @Delta a few times w/no status of late. Delta ran circles around AA customer service.,180765,,False,False
180775,2017-10-04 03:17:55+00:00,More bags 11 mins after departure time. Gonna be some happy @AmericanAir passengers on 2588 from Dallas. https://t.co/6O558wiiXB,180774,,False,False
180768,2017-10-04 03:23:20+00:00,@AmericanAir Flight 1127 seat 23A. The headphone jack didn’t work at all and the USB was loose and only worked on occasion.,180770,180767.0,True,False
180174,2017-10-04 03:23:33+00:00,@AmericanAir Sad when even the pilots on my plane are disappointed,180176,180173.0,True,False
2041982,2017-10-04 03:24:13+00:00,Flight from @116147 landed 45 min early in @125872. Nice work @AmericanAir !,2041981,,False,False
181094,2017-10-04 03:36:10+00:00,@AmericanAir Turks and Caicos is still recovering. Flight delayed 58 minutes and you r still are charging me cancellation fee over 2 min,181093,,True,False
181089,2017-10-04 03:41:44+00:00,@americanair when did you add the ability to text from flight while on wifi?,181087,,True,False
192381,2017-10-04 03:41:44+00:00,@AmericanAir I am.not sure what you are trying to say. There was a mistake on agents part and I should be refunded the amount I was asked to pay,192375,192382.0,True,False
181086,2017-10-04 03:46:24+00:00,"@americanair no atiende a sus pasajeros del vuelo AA931 que está suspendido, prometen mandar a hotel pero no atienden larga fila https://t.co/KfKZUMNVen",181085,,True,False
2041925,2017-10-04 03:48:13+00:00,"@AmericanAir Felt sick on flight AA319 to Portland. Flight attendant H. Dufree was very kind, offered crackers/water and checked on me. TY🙌",2041924,,True,False
183822,2017-10-04 03:49:50+00:00,@AmericanAir Sent you guys a DM. Appreciate if you can get back to me. #ExecutivePlatinum,183821,,True,False
183820,2017-10-04 03:50:47+00:00,@AmericanAir ‘s promised me a free flight for delaying my last flight for 5 days without notice &amp; i need a flight for a trip soon!,183819,,True,False
181339,2017-10-04 03:55:30+00:00,@AmericanAir Your competitors such as @SouthwestAir don't penalize customers for needing to cancel flights. Please help make this right.,181338,,True,False
181088,2017-10-04 03:57:23+00:00,@AmericanAir Interesting ... first time I've tried it... didn't even realize my phone could do it.. learned something new tonight :),181090,181087.0,True,False
183814,2017-10-04 03:58:32+00:00,I'm flying @AmericanAir tomorrow and does anyone know if I can bring this bag with tiny little spikes on the plane as my personal item? https://t.co/AIKi8YsJ4L,183813,,False,False
180168,2017-10-04 03:59:07+00:00,@AmericanAir So are you saying it is not possible to book an award ticket from the app? Or its in a diff place? Either way its a little confusing.,180170,180167.0,True,False
181091,2017-10-04 04:02:55+00:00,@AmericanAir Thanks! And thank you for being a fantastic and comfortable part of my evening :),181092,181090.0,True,False
183811,2017-10-04 04:03:08+00:00,"@AmericanAir Booked a flight several hours ago, charge shows up on credit card, but haven't received confirmation email. What's going on?",183809,,True,False
180188,2017-10-04 04:05:24+00:00,@AmericanAir FPKRFH. ORD to MSN.,180191,180186.0,True,False
181342,2017-10-04 04:05:36+00:00,@AmericanAir - I’m stuck on one of your planes in Fargo !  Supposed to land I’m Sioux Falls (from dfw) 2 hours ago. Pilot quiet. What’s up?,181340,,True,False
605877,2017-10-04 04:06:49+00:00,I saw @12198 on the plane the other day! #ThisIsUs @AmericanAir magazine https://t.co/J2FpIaZUop,605876,,False,False
2041904,2017-10-04 04:08:19+00:00,"I have some advice: never fly @AmericanAir if something comes up and you need to change your flight, they make it impossible",2041903,,False,False
181337,2017-10-04 04:13:16+00:00,"@AmericanAir Yes, I've called 4 times and nothing has worked. Is there a different number?",181336,181338.0,True,False
181335,2017-10-04 04:15:42+00:00,Well being an hour late for take off while sitting on the plane that’s a new for me. check your planes regularly @AmericanAir pls,181334,,False,False
181333,2017-10-04 04:16:51+00:00,"@AmericanAir Wow! 2 days in a row! AA2200 ORD to LAX. Got standby 4 flight, &amp; AWESOME flight crew! Thx 4 the free sandwich &amp; friendliness!",181332,,True,False
184011,2017-10-04 04:21:43+00:00,Does one have to “look” a certain way to be #disabled or have a medical condition? @AmericanAir apparently your employee does #Fail,184010,,False,False
184007,2017-10-04 04:33:00+00:00,"Hey @AmericanAir , delivering luggage completely soaked is really sucky. Now I have 8 days worth of damp clothes in San Antonio.","184008,184006,184009",,False,False
607659,2017-10-04 04:39:00+00:00,@AmericanAir something up with your site? trying to book a multi-city flight for over an hour &amp; receiving errors. then on phone hold 20 min.,607658,,True,False
184005,2017-10-04 04:40:06+00:00,Will never fly @AmericanAir ever again! Lose my bags to Seattle and now a “faulty” plane delays for more than hour and a half. Awful Service,184004,,False,False
2041993,2017-10-04 04:42:59+00:00,@AmericanAir was on flight 931 yesterday. Sudden Changes in flights &amp; mandatory check in of the stroller made travelling with infant  awful,2041991,,True,False
181698,2017-10-04 04:44:00+00:00,Here we go again @AmericanAir delayed bag. What’s with the LAZY baggage handlers?! Seriously considering quiting for good!! #burnedenough,181697,,False,False
184003,2017-10-04 04:45:30+00:00,@AmericanAir we land at1230 am to jfk and now jet bridge person said the plane didn’t park in right spot pilot said we are good #uguyssuck,184002,,True,False
184002,2017-10-04 04:45:53+00:00,@AmericanAir @AmericanAir we are waiting at gate #12,184001,184003.0,True,False
181700,2017-10-04 04:58:57+00:00,@AmericanAir is almost just as much of a headache as @116450 #nothingIcando #4daysnosleep,181699,,True,False
184000,2017-10-04 04:59:28+00:00,@AmericanAir thanks for not taking responsibility for your companys aircraft delay messing up our connecting flight and doing nothing.,183997,,True,False
181696,2017-10-04 05:06:08+00:00,@AmericanAir Hard to understand. It’s 2017!  Get some employees that actually care about service! SO #FRUSTRATING Platinum for life means nothing...,181695,181697.0,True,False
181694,2017-10-04 05:11:27+00:00,Arrived ✈️ @AmericanAir 3 hours late but the new plane was great! #AllAircraftsShouldBeLikeThis1,181693,,False,False
181693,2017-10-04 05:11:55+00:00,@AmericanAir 1:11 am 😴,181692,181694.0,True,False
183991,2017-10-04 05:16:09+00:00,#Kudos to @AmericanAir for reaching out. Very responsive. Stay tuned #CustomerService,183990,,False,False
181689,2017-10-04 05:21:34+00:00,"How DO you do it, @AmericanAir? I pay for a 1st class seat and you manage to botch it. Again. Livid. How did you get so bad?","181688,181690,181691",,False,False
180171,2017-10-04 05:24:46+00:00,@AmericanAir Great answer and thank you!,180172,180170.0,True,False
183985,2017-10-04 05:25:38+00:00,"@AmericanAir 1st said no rescheduling fee for MIA passengers &amp; when I changed my plans, they asked $200 fee. Improve your Customer service.",183984,,True,False
181678,2017-10-04 05:32:46+00:00,@AmericanAir DM me I want a refund.  Unacceptable delay in boarding (1/2 hour).  Flt attendant delay?  Really?,181677,,True,False
181673,2017-10-04 05:34:31+00:00,@AmericanAir nothing happening gate 50A LAX to CLT as we wait on flt attendant.  I DEMAND A REFUND!  DM Me. Now 1/2 hour boarding delay https://t.co/p6F4Maowoi,181671,,True,False
181670,2017-10-04 05:41:50+00:00,@AmericanAir 76LBK56 is my advantage #.  FULL FARE!  I want a full refund today.  Nonsense a flight is held b/c flt attend forgets badge,181669,181671.0,True,False
181672,2017-10-04 05:52:41+00:00,@AmericanAir where is my refund,181674,181671.0,True,False
